id,title,description,availability,condition,price,sale_price,image_link,link,brand,product_type,custom_label_0,custom_label_1,custom_label_2,messenger_link
104579,Pressini fermafogli Q-Connect 34x150 mm bianco conf. da 25 - 2012500010,Pressini fermafogli con clip in metallo e base in plastica colorata. Ideali per archiviare documenti forati in registratori e raccoglitori ad anelli. Dimensioni (L X H): 34 x 150 mm. Confezione da 25 pezzi. Colore:  bianco,in stock,new,1.82 EUR,1.51 EUR,https://asset.pbs-holding.com/asset/XL/826/1994826.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Pressini%20fermafogli%20Q-Connect%2034x150%20mm%20bianco%20conf.%20da%2025%20-%202012500010%20%28SKU%20104579%29%20%E2%80%93%20Prezzo%201.51%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Archivio > Accessori per l'archiviazione > Pressini fermafogli,Archivio,Accessori per l'archiviazione,Pressini fermafogli,https://m.me/paperprintsnc
104580,"Correttore a nastro Q-Connect monouso Dynagrip-Pen 4,2 mm x 10 m KF14451","Correttore a nastro Dynagrip-Pen. Monouso, non ricaricabile. Utilizzabile da sinistrorsi e destrorsi. Con area di impugnatura gommata. Modello orizzontale, a forma di penna. Subito scrivibile, copertura in bianco. Larghezza nastro 4,2 mm, lunghezza 10 metri.",in stock,new,1.82 EUR,1.48 EUR,https://asset.pbs-holding.com/asset/XL/94/1421094.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Correttore%20a%20nastro%20Q-Connect%20monouso%20Dynagrip-Pen%204%2C2%20mm%20x%2010%20m%20KF14451%20%28SKU%20104580%29%20%E2%80%93%20Prezzo%201.48%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Correttori > Correttori a nastro,Scrittura,Correttori,Correttori a nastro,https://m.me/paperprintsnc
104581,Correttore a nastro Q-Connect monouso a stesura laterale 5 mm x 8 m KF01593,"Correttore a nastro monouso, non ricaricabile. Copertura in bianco. Subito scrivibile, correzione laterale. Larghezza nastro 5 mm, lunghezza 8 metri. Alloggiamento trasparente.",in stock,new,1.45 EUR,1.10 EUR,https://asset.pbs-holding.com/asset/XL/525/2290525.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Correttore%20a%20nastro%20Q-Connect%20monouso%20a%20stesura%20laterale%205%20mm%20x%208%20m%20KF01593%20%28SKU%20104581%29%20%E2%80%93%20Prezzo%201.10%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Correttori > Correttori a nastro,Scrittura,Correttori,Correttori a nastro,https://m.me/paperprintsnc
104582,"Correttore a nastro Q-Connect Mini monouso 4,2 mm x 5 m KF02131","Correttore a nastro monouso, non ricaricabile. Mini. Copertura in bianco, subito scrivibile. Larghezza nastro 4,2 mm x 5 metri. Alloggiamento trasparente.",in stock,new,1.21 EUR,1.00 EUR,https://asset.pbs-holding.com/asset/XL/726/1458726.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Correttore%20a%20nastro%20Q-Connect%20Mini%20monouso%204%2C2%20mm%20x%205%20m%20KF02131%20%28SKU%20104582%29%20%E2%80%93%20Prezzo%201.00%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Correttori > Correttori a nastro,Scrittura,Correttori,Correttori a nastro,https://m.me/paperprintsnc
104583,"Colla roller permanente in blister Q-Connect monouso 6,5 mm x 8,5 m KF10946","Colla roller monouso, permanente. Questa durevole colla con applicazione roller applica la colla con struttura a cella. In questo modo, l?applicazione è particolarmente pulita e facile e offre una potenza incollante eccellente. Per carta, cartone, foto, materiali sintetici, vetro, ecc. Con tappo protettivo. Alloggiamento almeno con 50% di plastica riciclata e 100% riciclabile. Incollaggio durevole, (permanente). Lunghezza nastro 8,5 m, larghezza 6,5 mm. Colore: trasparente-blu. Prodotto blisterato.",in stock,new,3.77 EUR,2.99 EUR,https://asset.pbs-holding.com/asset/XL/348/1754348.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Colla%20roller%20permanente%20in%20blister%20Q-Connect%20monouso%206%2C5%20mm%20x%208%2C5%20m%20KF10946%20%28SKU%20104583%29%20%E2%80%93%20Prezzo%202.99%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Colle > Colle roller,Cancelleria,Colle,Colle roller,https://m.me/paperprintsnc
106547,"Porta-avvisi Q-Connect in polistirolo con base a T trasparente per formato 15x7xH.21,3 cm - KF04175","Porta-avvisi in polistirolo con base a T, formato A5, pprofondità  4,5 cm. Colore trasparente. Dimensioni complessive 15x7xH.21,3 cm.",in stock,new,6.45 EUR,4.92 EUR,https://asset.pbs-holding.com/asset/XL/626/2164626.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Porta-avvisi%20Q-Connect%20in%20polistirolo%20con%20base%20a%20T%20trasparente%20per%20formato%2015x7xH.21%2C3%20cm%20-%20KF04175%20%28SKU%20106547%29%20%E2%80%93%20Prezzo%204.92%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portadepliant ed espositori > Portadepliant,Comunicazione visiva,Portadepliant ed espositori,Portadepliant,https://m.me/paperprintsnc
106548,Porta-avvisi Q-Connect in polistirolo con base a L trasparente A4 KF04177,"Porta-avvisi in polistirolo con base a L, formato A4. Colore trasparente. Inclinato per una buona visibilità. Ampia base stabile.",in stock,new,8.16 EUR,6.33 EUR,https://asset.pbs-holding.com/asset/XL/591/2164591.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Porta-avvisi%20Q-Connect%20in%20polistirolo%20con%20base%20a%20L%20trasparente%20A4%20KF04177%20%28SKU%20106548%29%20%E2%80%93%20Prezzo%206.33%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portadepliant ed espositori > Portadepliant,Comunicazione visiva,Portadepliant ed espositori,Portadepliant,https://m.me/paperprintsnc
106549,Porta-avvisi Q-Connect in polistirolo con base a L trasparente A5 KF04178,"Porta-avvisi in polistirolo con base a L, formato A5. Colore trasparente. Inclinato per una buona visibilità. Ampia base stabile.",in stock,new,5.11 EUR,3.95 EUR,https://asset.pbs-holding.com/asset/XL/665/2164665.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Porta-avvisi%20Q-Connect%20in%20polistirolo%20con%20base%20a%20L%20trasparente%20A5%20KF04178%20%28SKU%20106549%29%20%E2%80%93%20Prezzo%203.95%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portadepliant ed espositori > Portadepliant,Comunicazione visiva,Portadepliant ed espositori,Portadepliant,https://m.me/paperprintsnc
106554,Portadepliant da tavolo o parete Q-Connect in polistirolo trasparente A4 KF04185,Portadepliant in polistirolo da banco con retro alto. Colore trasparente. Formato A4.,in stock,new,15.73 EUR,11.79 EUR,https://asset.pbs-holding.com/asset/XL/539/2164539.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Portadepliant%20da%20tavolo%20o%20parete%20Q-Connect%20in%20polistirolo%20trasparente%20A4%20KF04185%20%28SKU%20106554%29%20%E2%80%93%20Prezzo%2011.79%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portadepliant ed espositori > Portastampati e vaschette,Comunicazione visiva,Portadepliant ed espositori,Portastampati e vaschette,https://m.me/paperprintsnc
106556,Portastampati da banco Q-Connect A4 in polistirolo trasparente 3 scomparti KF04188,Portastampati da banco a 3 livelli in polistirolo. Dotato di 3 scomparti. Colore trasparente.,in stock,new,36.34 EUR,28.53 EUR,https://asset.pbs-holding.com/asset/XL/723/2164723.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Portastampati%20da%20banco%20Q-Connect%20A4%20in%20polistirolo%20trasparente%203%20scomparti%20KF04188%20%28SKU%20106556%29%20%E2%80%93%20Prezzo%2028.53%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portadepliant ed espositori > Portastampati e vaschette,Comunicazione visiva,Portadepliant ed espositori,Portastampati e vaschette,https://m.me/paperprintsnc
106557,Portanome da tavolo Q-Connect in polimetilmetacrilato trasparente 190x60 mm - KF04740,Portanome da tavolo 190X60mm. In polimetilmetacrilato (pmma). Colore trasparente.,in stock,new,6.45 EUR,4.84 EUR,https://asset.pbs-holding.com/asset/XL/203/1933203.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Portanome%20da%20tavolo%20Q-Connect%20in%20polimetilmetacrilato%20trasparente%20190x60%20mm%20-%20KF04740%20%28SKU%20106557%29%20%E2%80%93%20Prezzo%204.84%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portabadge e portanomi > Portanomi,Comunicazione visiva,Portabadge e portanomi,Portanomi,https://m.me/paperprintsnc
106560,Portanome da tavolo Q-Connect in polimetilmetacrilato trasparente 95x42 mm - KF04743,Portanome da tavolo 95 x 42 mm. In polimetilmetacrilato (pmma) . Colore trasparente .,in stock,new,3.65 EUR,2.90 EUR,https://asset.pbs-holding.com/asset/XL/646/2164646.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Portanome%20da%20tavolo%20Q-Connect%20in%20polimetilmetacrilato%20trasparente%2095x42%20mm%20-%20KF04743%20%28SKU%20106560%29%20%E2%80%93%20Prezzo%202.90%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Portabadge e portanomi > Portanomi,Comunicazione visiva,Portabadge e portanomi,Portanomi,https://m.me/paperprintsnc
109982,Fluido detergente per schermo e tastiera Q-Connect KF04502A,Fluido detergente Q-Connect per schermo e tastiera. Liquido antistatico che aiuta a ridurre la polvere per uno schermo brillante. Contiene battericida. 250ml.,in stock,new,4.38 EUR,3.37 EUR,https://asset.pbs-holding.com/asset/XL/880/1458880.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Fluido%20detergente%20per%20schermo%20e%20tastiera%20Q-Connect%20KF04502A%20%28SKU%20109982%29%20%E2%80%93%20Prezzo%203.37%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109984,Aria compressa spray per pulizia Q-Connect non infiammabile 300 ml KF04505,Aria compressa non infiammabile. Non contiene silicone né olio; utilizzo sicuro su lenti e postazioni di lavoro. Contiene gas propellente HFO,in stock,new,25.00 EUR,27.31 EUR,https://asset.pbs-holding.com/asset/XL/65/1813065.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Aria%20compressa%20spray%20per%20pulizia%20Q-Connect%20non%20infiammabile%20300%20ml%20KF04505%20%28SKU%20109984%29%20%E2%80%93%20Prezzo%2027.31%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109985,Salviette di pulizia multiuso Q-Connect senza alcool barattolo da 100 - KF04508A,"Pratiche salviette di pulizia multiuso senza alcool, in barattolo da 100 pezzi.  La potente formula rimuove, pulisce e igienizza telefoni e altre apparecchiature per ufficio. Dimensioni 15x13 cm. Biodegradabili.",in stock,new,3.77 EUR,2.98 EUR,https://asset.pbs-holding.com/asset/XL/492/1604492.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Salviette%20di%20pulizia%20multiuso%20Q-Connect%20senza%20alcool%20barattolo%20da%20100%20-%20KF04508A%20%28SKU%20109985%29%20%E2%80%93%20Prezzo%202.98%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109986,Salviette di pulizia multiuso Q-Connect senza alcool conf. da 60 bustine singole - KF04503A,"Pratiche salviette di pulizia multiuso senza alcool, in bustine singole.",in stock,new,13.53 EUR,10.50 EUR,https://asset.pbs-holding.com/asset/XL/978/1415978.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Salviette%20di%20pulizia%20multiuso%20Q-Connect%20senza%20alcool%20conf.%20da%2060%20bustine%20singole%20-%20KF04503A%20%28SKU%20109986%29%20%E2%80%93%20Prezzo%2010.50%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109987,"Kit pulizia pc Q-Connect aria compressa, liquido detergente e salviette KF32155A","Un kit completo per la pulizia di schermi, tastiere, pcu. Contiene una bomboletta di aria compressa senza HFC da 200 ml per raggiungere le zone più nascoste, un flacone di liquido detergente per schermi e tastiere da 125 ml e salviette assorbenti per pulizia a secco.",in stock,new,18.04 EUR,14.32 EUR,https://asset.pbs-holding.com/asset/XL/198/1425198.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Kit%20pulizia%20pc%20Q-Connect%20aria%20compressa%2C%20liquido%20detergente%20e%20salviette%20KF32155A%20%28SKU%20109987%29%20%E2%80%93%20Prezzo%2014.32%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109988,Salviette di pulizia bagnate/asciutte Q-Connect scatola da 20 bustine doppie - KF32148A,"Salviette di pulizia bagnate/asciutte per tutte le superfici. Antistatiche, senza alcool, non infiammabili. Scatola con 20 bustine doppie.",in stock,new,6.09 EUR,4.73 EUR,https://asset.pbs-holding.com/asset/XL/906/1420906.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Salviette%20di%20pulizia%20bagnate/asciutte%20Q-Connect%20scatola%20da%2020%20bustine%20doppie%20-%20KF32148A%20%28SKU%20109988%29%20%E2%80%93%20Prezzo%204.73%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109989,Salviette di pulizia schermi Q-Connect TFT+LCD senza alcool barattolo da 100 - KF04501A,"Salviette per la pulizia di schermi TFT+LCD, senza alcool. Barattolo da 100 salviette.",in stock,new,3.77 EUR,2.98 EUR,https://asset.pbs-holding.com/asset/XL/966/1604966.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Salviette%20di%20pulizia%20schermi%20Q-Connect%20TFT%2BLCD%20senza%20alcool%20barattolo%20da%20100%20-%20KF04501A%20%28SKU%20109989%29%20%E2%80%93%20Prezzo%202.98%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Informatica > Periferiche PC > Pulizia PC,Informatica,Periferiche PC,Pulizia PC,https://m.me/paperprintsnc
109991,Detergente per lavagne bianche Q-Connect a schiuma 400 ml - KF04504,"Schiuma detergente per lavagna bianca. Rimette a nuovo le superfici di lavagne bianche, tastiere, monitor, mouse e altro ancora. Rimuove il grasso e lo sporco. Non usare su schermi. Bomboletta da 400 ml.",in stock,new,7.06 EUR,5.52 EUR,https://asset.pbs-holding.com/asset/XL/902/1420902.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Detergente%20per%20lavagne%20bianche%20Q-Connect%20a%20schiuma%20400%20ml%20-%20KF04504%20%28SKU%20109991%29%20%E2%80%93%20Prezzo%205.52%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Accessori per lavagne,Comunicazione visiva,Lavagne,Accessori per lavagne,https://m.me/paperprintsnc
109992,Starter kit per lavagne bianche magnetiche Q-Connect KF32153,"Starter kit per lavagne bianche. Tutto ciò che serve per una lavagna magnetica. Ogni kit contiene una bottiglia da 250 ml di liquido per pulizia, 4 marcatori e 10 magneti in colori assortiti, un cancellino con ricambi e 5 salviette assorbenti.",in stock,new,21.70 EUR,17.16 EUR,https://asset.pbs-holding.com/asset/XL/961/1753961.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Starter%20kit%20per%20lavagne%20bianche%20magnetiche%20Q-Connect%20KF32153%20%28SKU%20109992%29%20%E2%80%93%20Prezzo%2017.16%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Accessori per lavagne,Comunicazione visiva,Lavagne,Accessori per lavagne,https://m.me/paperprintsnc
109993,Liquido detergente per lavagne bianche Q-Connect erogatore a spruzzo 250 ml KF04552,"Liquido detergente per lavagne bianche. Erogatore a spruzzo. Non infiammabile, senza alcool. Flacone da 250 ml.",in stock,new,5.11 EUR,3.91 EUR,https://asset.pbs-holding.com/asset/XL/107/1813107.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Liquido%20detergente%20per%20lavagne%20bianche%20Q-Connect%20erogatore%20a%20spruzzo%20250%20ml%20KF04552%20%28SKU%20109993%29%20%E2%80%93%20Prezzo%203.91%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Accessori per lavagne,Comunicazione visiva,Lavagne,Accessori per lavagne,https://m.me/paperprintsnc
109994,Cancellino magnetico per lavagne bianche Q-Connect nero 12x3x5 cm KF01973,Cancellino magnetico per lavagne bianche.,in stock,new,3.65 EUR,2.74 EUR,https://asset.pbs-holding.com/asset/XL/494/1604494.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Cancellino%20magnetico%20per%20lavagne%20bianche%20Q-Connect%20nero%2012x3x5%20cm%20KF01973%20%28SKU%20109994%29%20%E2%80%93%20Prezzo%202.74%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Cancellini per lavagna,Comunicazione visiva,Lavagne,Cancellini per lavagna,https://m.me/paperprintsnc
109995,Colla spray Q-Connect removibile  400 ml - KF01071,"Colla spray non permanente. Ideale per ripetuti posizionamenti di materiali leggeri con pellicola, acetato e carta da schizzo. L'aerosol trasparente non passa attraverso i materiali e non li danneggia. Senza CFC. Bomboletta da 400 ml.",in stock,new,12.31 EUR,9.75 EUR,https://asset.pbs-holding.com/asset/XL/266/1754266.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Colla%20spray%20Q-Connect%20removibile%20%20400%20ml%20-%20KF01071%20%28SKU%20109995%29%20%E2%80%93%20Prezzo%209.75%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Colle > Colle spray,Cancelleria,Colle,Colle spray,https://m.me/paperprintsnc
113695,Toner Q-Connect rigenerato HP Q5949A nero - KF07520,"Toner rigenerato HP Q5949A. Colore: nero. Resa: 2500 pagine. Compatibile con i seguenti modelli: HP LaserJet 1160, 1160 SERIES, 1160LE, 1320, 1320 SERIES, 1320N, 1320NW, 1320T, 1320TN, 3390 AIO, 3392 AIO. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,24.75 EUR,24.64 EUR,https://asset.pbs-holding.com/asset/XL/394/1824394.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20HP%20Q5949A%20nero%20-%20KF07520%20%28SKU%20113695%29%20%E2%80%93%20Prezzo%2024.64%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
113703,Toner Q-Connect rigenerato HP CB435A nero - KF10816,"Toner rigenerato HP CB435A. Colore: nero. Resa: 1500 pagine. Compatibile con i seguenti modelli: HP LaserJet P1005, P1006. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,14.91 EUR,19.20 EUR,https://asset.pbs-holding.com/asset/XL/589/1824589.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20HP%20CB435A%20nero%20-%20KF10816%20%28SKU%20113703%29%20%E2%80%93%20Prezzo%2019.20%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
113725,Toner Q-Connect rigenerato HP CE505A nero - KF14571,"Toner rigenerato HP CE505A. Colore: nero. Resa: 2300 pagine. Compatibile con i seguenti modelli: HP LaserJet P2030, P2035, P2035N, P2055, P2055D, P2055DN, P2055X. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,25.72 EUR,24.66 EUR,https://asset.pbs-holding.com/asset/XL/611/1824611.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20HP%20CE505A%20nero%20-%20KF14571%20%28SKU%20113725%29%20%E2%80%93%20Prezzo%2024.66%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
113729,Toner Q-Connect rigenerato Samsung SU781A nero - KF14702,"Toner rigenerato Samsung SU781A. Colore: nero. Resa: 1500 pagine. Compatibile con i seguenti modelli: Samsung  ML-1640, ML-2240. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,31.46 EUR,24.64 EUR,https://asset.pbs-holding.com/asset/XL/690/1924690.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20Samsung%20SU781A%20nero%20-%20KF14702%20%28SKU%20113729%29%20%E2%80%93%20Prezzo%2024.64%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
113745,Toner Q-Connect rigenerato HP CE285A nero - KF14939,"Toner rigenerato HP CE285A. Colore: nero. Resa: 1600 pagine. Compatibile con i seguenti modelli: HP LaserJet P1106, Pro P1102, LaserJet Pro M1132, M1134, M1136, M1137, M1138, M1139, M1210, M1212nf, M1217nfw, P1102w, P1104, P1104W, P1106, P1108, P1109. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,23.23 EUR,21.88 EUR,https://asset.pbs-holding.com/asset/XL/379/1936379.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20HP%20CE285A%20nero%20-%20KF14939%20%28SKU%20113745%29%20%E2%80%93%20Prezzo%2021.88%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
113756,Toner Q-Connect rigenerato HP 12A (Q2612A) nero - KF04780,"Toner Q-Connect rigenerato HP 12A (Q2612A). Colore: nero. Resa: 2000 pagine. Compatibile con i seguenti modelli: HP LaserJet 1010, 1010 SERIES, 1012, 1012 SERIES, 1015, 1015 SERIES, 1018, 1018 SERIES, 1018S, 1020, 1020 PLUS, 1020 SERIES, 1022, 1022 SERIES, 1022N, 1022NW, 3015 AIO, 3015MFP, 3020 AIO, 3020MFP, 3030 AIO, 3030MFP, 3050 AIO, 3050Z AIO, 3052 AIO, 3055 AIO, M1005MFP, M1319 MFP, M1319F. Il prodotto rispetta i Criteri Ambientali Minimi (CAM).",in stock,new,15.54 EUR,17.38 EUR,https://asset.pbs-holding.com/asset/XL/580/1824580.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Toner%20Q-Connect%20rigenerato%20HP%2012A%20%28Q2612A%29%20nero%20-%20KF04780%20%28SKU%20113756%29%20%E2%80%93%20Prezzo%2017.38%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Toner e cartucce > Consumabili rigenerati > Q-Connect rigenerati,Toner e cartucce,Consumabili rigenerati,Q-Connect rigenerati,https://m.me/paperprintsnc
114362,Carta per stampe e copie A4 Q-Connect 80 g/m² Risma da 500 fogli - CON0800049,"Sempre un passo avanti e frutto di uno sviluppo continuo finalizzato a soddisfare le crescenti richieste del mercato. Di facile utilizzo, Q-Connect consente di ottenere i migliori risultati con tutte le macchine da stampa e le fotocopiatrici.",in stock,new,9.00 EUR,6.75 EUR,https://asset.pbs-holding.com/asset/XL/337/1532337.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Carta%20per%20stampe%20e%20copie%20A4%20Q-Connect%2080%20g/m%C2%B2%20Risma%20da%20500%20fogli%20-%20CON0800049%20%28SKU%20114362%29%20%E2%80%93%20Prezzo%206.75%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Carta > Carta per stampanti e fotocopiatrici > Carta per fotocopie A4,Carta,Carta per stampanti e fotocopiatrici,Carta per fotocopie A4,https://m.me/paperprintsnc
114363,Carta per stampa e copie Q-Connect A3 80 g/m² risma da 500 ff - CON0800050,"Sempre un passo avanti e frutto di uno sviluppo continuo finalizzato a soddisfare le crescenti richieste del mercato. Di facile utilizzo, Q-Connect consente di ottenere i migliori risultati con tutte le macchine da stampa e le fotocopiatrici.",in stock,new,18.01 EUR,13.51 EUR,https://asset.pbs-holding.com/asset/XL/937/2835937.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Carta%20per%20stampa%20e%20copie%20Q-Connect%20A3%2080%20g/m%C2%B2%20risma%20da%20500%20ff%20-%20CON0800050%20%28SKU%20114363%29%20%E2%80%93%20Prezzo%2013.51%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Carta > Carta per stampanti e fotocopiatrici > Carta per fotocopie A3,Carta,Carta per stampanti e fotocopiatrici,Carta per fotocopie A3,https://m.me/paperprintsnc
